code,name,ability,imageUrl,deckId,kind,bgg_search
A102,잡화상인,"매 라운드가 시작될 때마다, 다음 중 하나를 고를 수 있습니다: <CATTLE> 1마리 <ARROW> <VEGETABLE> 1개; <VEGETABLE> 1개 <ARROW> <CATTLE> 1마리; <SHEEP> 2마리 <ARROW> <VEGETABLE> 1개; <VEGETABLE> 1개 <ARROW> <SHEEP> 2마리; <FOOD> 2개 <ARROW> <GRAIN> 1개; <GRAIN> 1개 <ARROW> <FOOD> 2개",,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Grocer
A103,항구 중개인,"음식 누적 칸에서 <FOOD> 1/2/3+개를 가져올 때마다, <VEGETABLE>/<GRAIN>/<REED> 1개를 추가로 가져옵니다.",,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Portmonger
A104,나무 수확하는 사람,"수확 중 농장 단계마다, <WOOD> 2개/<WOOD> 3개 이상이 있는 나무 누적 칸마다 <WOOD> 1개/<FOOD> 1개를 가져옵니다.",,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Wood+Harvester
A105,수레 미는 사람,"새로 가져오는 밭 타일마다, <CLAY> 1개와 <FOOD> 1개를 추가로 가져옵니다.",,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Barrow+Pusher
A106,비료 뿌리는 사람,"매 수확의 농장 단계에서, 밭에 마지막으로 남은 <GRAIN>/<VEGETABLE>를 가져올 때마다 <FOOD> 2개/<FOOD> 1개를 추가로 가져옵니다.",,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Slurry+Spreader
A107,파수꾼,"날품팔이  행동 칸을 이용할 때마다, <FOOD> 2개 대신 공동 창고에서 서로 다른 가축 3마리를 가져올 수 있습니다. 이 경우 남은 수확 횟수만큼 <FOOD>을 내야 합니다.",,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Catcher
A108,버섯 따는 사람,"<WOOD> 누적 칸을 이용할 때, <WOOD> 1개를 그 칸에 남겨 놓고 <FOOD> 2개를 대신 가져올 수 있습니다.",,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Mushroom+Collector
A109,소상인,"주요 설비나 보조 설비  행동으로 자신의 손에 있던 설비를 내려놓을 때마다, <FOOD> 3개를 추가로 가져옵니다.",,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Small+Trader
A110,초벽질공,"흙집에 방을 1개 이상 만들거나 흙집을 돌집으로 고칠 때, <FOOD> 3개를 가져옵니다.",,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Roughcaster
A111,벽 건축가,"방을 1개 이상 만들 때, 다음 라운드 칸 4개에 <FOOD> 1개씩을 놓습니다. 해당 라운드가 시작될 때마다 이 <FOOD>을 가져옵니다.",,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Wall+Builder
A112,큰낫 일꾼,"이 카드를 내려놓으면 즉시 <GRAIN> 1개를 가져옵니다. 수확 중 농장 단계에서, 곡식밭에서 <GRAIN> 1개씩을 추가로 수확할 수 있습니다.",,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Scythe+Worker
A113,#N/A,번역 결과 없음,,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Heresy+Teacher
A114,농번기 일꾼,"날품팔이  행동 칸을 이용할 때, <GRAIN> 1개를 추가로 가져옵니다. 6라운드부터는 곡식 대신 <VEGETABLE> 1개를 가져올 수도 있습니다.",,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Seasonal+Worker
A115,삼림 감독관,"나무 누적 칸을 이용할 때마다, 밭 딱 1개에만 추가로  씨 뿌리기  행동을 할 수 있습니다.",,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Chief+Forester
A116,나무꾼,"나무 누적 칸을 이용할 때, <WOOD> 1개를 추가로 가져옵니다.",,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Wood+Cutter
A117,나무 운반업자,"이 카드를 놓을 때, 즉시 내 앞에 놓인 설비 1개마다 <WOOD> 1개씩을 가져옵니다.",,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Wood+Carrier
A118,나무 정원사,"수확 중 농장 단계마다, <WOOD> 1개를 가져옵니다. 또한 나무를 2개까지 추가로 구입할 수 있습니다. 구입 비용은 <WOOD> 1개당 <FOOD> 1개입니다.",,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Treegardener
A119,장작 채집자,"농지 나  곡식 종자 ,  곡식 활용 ,  밭 농사  행동 칸을 이용하면, 그 차례가 끝날 때 <WOOD> 1개를 추가로 가져옵니다.",,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Firewood+Collector
A120,흙집 건축업자,집을 흙집으로 고치면 다음 라운드 칸 5개에 <CLAY> 2개씩을 놓습니다. 해당 라운드가 시작될 때마다 이 <CLAY>을 가져옵니다. (이 카드를 내려놓을 때 이미 흙집이나 돌집을 가지고 있다면 즉시 흙을 놓습니다.),,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Clay+Hut+Builder
A121,흙 뚫는 사람,"이 카드를 놓을 때, 그리고  교습  행동 칸이나  흙 채굴장  누적 칸을 이용할 때마다 그 직후에, <CLAY> 1개를 가져옵니다.",,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Clay+Puncher
A122,팬케이크 굽는 사람,"곡식 활용  행동 칸을 이용할 때마다, <CLAY> 2개와 <WOOD> 1개를 추가로 가져옵니다.",,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Pan+Baker
A123,골조 건축업자,"집을 고치거나 방을 하나 만들 때마다 1번씩, <CLAY> 2개나 <STONE> 2개 대신 <WOOD> 1개를 낼 수 있습니다.",,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Frame+Builder
A124,돌 가공인,"5, 6, 7라운드 칸에 놓인 행동 칸을 이용할 때마다, 그 직전에 <STONE> 1개를 가져옵니다.",,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Knapper
A125,사제,"이 카드를 내려놓을 때, 방이 2개뿐인 흙집에 살고 있다면, 즉시 <CLAY> 3개와 <REED> 2개, <STONE> 2개를 가져옵니다.",,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Priest
A126,수석 노동자,"1/2/3/4라운드 칸에 놓인 행동 칸을 이용할 때마다, 그 직전에 <WOOD>/<CLAY>/<REED>/<STONE> 1개를 가져옵니다.",,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Master+Workman
A127,셋방 사는 사람,"이 카드는 9라운드의 집에 돌아오기 단계까지 가족 구성원 1명을 위한 방을 제공합니다. 9라운드의 집에 돌아오기 단계에 이 카드의 가족 구성원을 위한 별도의 방이 없다면, 그 가족 구성원을 게임에서 제거합니다.",,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Lodger
A128,강기슭 건축가,다른 플레이어가  갈대밭  누적 칸을 이용할 때마다 방 1개를 만들 수 있습니다. 이 효과를 통해 흙집/돌집 방을 만들 때는 <CLAY> 1개/<STONE> 2개를 적게 냅니다.,,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Riparian+Builder
A129,뜨내기 노동자,"농장 확장 이나  곡식 종자  행동 칸 중 하나를 이용한 뒤, 같은 가족 구성원으로 나머지 칸도 이용할 수 있습니다. 나머지 칸이 이미 차 있어도 이용할 수 있습니다.",,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Swagman
A130,마마보이,"라운드당 1번, 내가 2번째 가족 말을 놓은 곳이  회합 장소  칸이 아니라면, 내 차례에 내 가족 말을 그 칸에 다시 놓아 한 번 더 이용할 수 있습니다.",,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Mummy's+Boy
A131,수공예 교사,"가구 제작소 ,  그릇 제작소 , 또는  바구니 제작소  주요 설비를 지을 때마다, 그 직후에 비용을 내지 않고 직업을 2개까지 내려놓을 수 있습니다.",,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Craft+Teacher
A132,술집 주인,"다른 플레이어가 조건 없는  씨 뿌리기  행동을 할 때마다, 그 직전에 그 플레이어에게 개인 창고의 <GRAIN> 1개를 주고 추가 <SCORE> 1점을 받을 수 있습니다.",,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Publican
A133,허풍선이,"점수를 계산할 때, 자기 앞에 놓여있는 설비 5/6/7/8/9/10개에 대해 2/3/4/5/7/9점의 추가 <SCORE>를 받습니다.",,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Braggart
A134,부유한 농장주,"이 카드를 놓을 때, 즉시 <WOOD> 1개와 <CLAY> 1개를 가져옵니다. 점수를 계산할 때, 가축 수용량만큼 가축을 가득 채운 우리마다 추가 <SCORE> 1점을 받습니다.",,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Full+Farmer
A135,가축 관리자,"이 카드를 놓을 때 1/3/6/9번의 라운드가 남았다면 <WOOD> 1/2/3/4개를 가져옵니다. 점수를 계산할 때, 모든 종류의 가축을 2/3/4마리 이상 모은 플레이어는 모두 추가 <SCORE> 1/3/5점씩을 받습니다.",,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Animal+Reeve
A136,현장 관리자,"이 카드를 놓을 때 1/3/6/9번의 라운드가 남았다면 <WOOD> 1/2/3/4개를 가져옵니다. 점수를 계산할 때, 모든 종류의 건축 자원을 1/2/3개 이상 모은 플레이어는 모두 추가 <SCORE> 1/3/5점씩을 받습니다.",,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Drudgery+Reeve
A137,강기슭 양치기,"양 시장 이나  갈대밭  누적 칸 중 한 곳을 이용할 때마다, 나머지 다른 누적 칸에 남아있는 물건 1개를 가져올 수 있습니다.",,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Riverine+Shepherd
A138,작살꾼,"낚시  행동 칸을 이용할 때, <WOOD> 1개를 내고 가족 수만큼의 <FOOD>과 <REED> 1개를 가져올 수 있습니다.",,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Harpooner
A139,점토 채굴 관리자,"이 카드를 놓을 때, 즉시  주요 설비  행동을 얻습니다. 이 행동으로는 오직 화로만 지을 수 있습니다.  점토 채굴장  누적 칸을 이용할 때마다 <FOOD> 1개를 추가로 가져옵니다.",,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Hollow+Warden
A140,삽 쓰는 사람,"흙 채굴장 이나  점토 채굴장  누적 칸 중 한 곳을 이용할 때마다, 나머지 누적 칸에 놓인 <CLAY> 1개당 <FOOD> 1개를 추가로 가져옵니다.",,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Shovel+Bearer
A141,순무 농사꾼,"매 라운드 집에 돌아오기 단계가 시작될 때마다,  날품팔이 와  곡식 종자  행동 칸에 모두 누군가의 가족 말이 놓여있다면 <VEGETABLE> 1개를 가져옵니다.",,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Turnip+Farmer
A142,실 잣는 사람,"아무 플레이어(이 카드를 낸 플레이어 포함)가  갈대밭  누적 칸에서 <REED>를 2개 이상 가져올 때마다, <GRAIN> 1개를 가져오거나 <FOOD> 2개를 내고 <VEGETABLE> 1개를 구입할 수 있습니다.",,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Cordmaker
A143,돌 자르는 사람,"모든 설비의 비용을 낼 때나 방을 만들 때, 집을 고칠 때, 항상 <STONE> 1개씩을 적게 냅니다.",,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Stonecutter
A144,가압류 집행관,이 카드 위에 <REED> 3개와 <CLAY> 4개를 올려놓습니다. 가장 먼저 농장에 우리 3개/밭 5개를 가진 플레이어가 <REED> 3개/<CLAY> 4개를 가져갑니다. 이 카드를 놓기 전에 우리 3개/밭 5개를 완성한 플레이어는 보상을 받을 수 없습니다.,,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Sequestrator
A145,밧줄 제작자,"수확 단계가 끝날 때마다, 공동 창고에서 <REED> 1개를 가져옵니다.",,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Ropemaker
A146,창고지기,"음식 누적 칸에서 정확히 <FOOD> 2/3/4/5개를 가져올 때마다, <STONE>/<REED>/<CLAY>/<WOOD> 1개를 추가로 가져옵니다. <FOOD>을 6개 이상 가져오면 아무것도 추가로 가져올 수 없습니다.",,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Storehouse+Steward
A147,가축 상인,"양 시장 이나  돼지 시장 ,  소 시장  누적 칸을 이용할 때, <FOOD> 1개를 내고 해당 종류 가축 1마리를 추가로 살 수 있습니다.",,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Animal+Dealer
A148,목양업자,이 카드 위에 <SHEEP>을 키울 수 있습니다. 이 카드 위에 키울 수 있는 양의 최대 수는 지금까지 완료된 가족 먹여살리기 단계 횟수와 같습니다.,,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Woolgrower
A149,벽화 그리는 사람,"유랑극단  누적 칸을 이용할 때마다,  방 짓기   행동을 추가로 얻습니다. 이 행동의 효과로 만드는 방마다 <REED> 1개씩을 적게 냅니다.",,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+House+Artist
A150,무대 담당자,"다른 플레이어가  유랑극단  누적 칸을 이용할 때마다,  울타리 치기 나  외양간 짓기  혹은  방 짓기  행동 중 한 가지를 할 수 있습니다.",,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Stagehand
A151,음악가,"매 라운드 집에 돌아오기 단계가 시작될 때마다, 1~4라운드 칸 중 딱 한 칸만 비어있다면 그 라운드 칸의 효과를 이용할 수 있습니다.",,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Minstrel
A152,야간학교 학생,"매 라운드 집에 돌아오기 단계마다,  교습   행동 칸에서 그 누구의 가족 말도 돌아오지 않았다면 <FOOD> 1개를 내고 직업 카드 1장을 내려놓을 수 있습니다.",,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Night-School+Student
A153,돼지 소유주,"이 카드를 내려놓은 이후에 농장에 <PIG> 5마리를 처음으로 키우는 순간, 즉시 추가 <SCORE> 3점을 받습니다.",,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Pig+Owner
A154,경리관,"다른 플레이어가 음식 누적 칸을 이용할 때마다, 그 플레이어에게 <GRAIN> 1개를 주고 추가 <SCORE> 1점을 받을 수 있습니다.",,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Paymaster
A155,마술사,"유랑극단  누적 칸을 이용할 때마다, <WOOD> 1개와 <GRAIN> 1개를 추가로 가져옵니다.",,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Conjurer
A156,구매하는 사람,"이 카드를 놓을 때, 즉시 <FOOD> 1개를 내고 <STONE> 2개를 가져올 수 있습니다. 다음 라운드부터, 라운드당 1번 <FOOD> 2개를 내고 <STONE> 1개를 가져올 수 있습니다.",,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Buyer
A157,보헤미안,"매 라운드 집에 돌아오기 단계가 시작될 때마다,  교습  행동 칸이 한 칸이라도 비어있다면 <FOOD> 1개를 가져옵니다.",,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Bohemian
A158,요리 예술가,"다른 플레이어가  유랑극단  누적 칸을 이용할 때마다, <GRAIN>/<SHEEP>/<VEGETABLE> 중 원하는 물건 1개를 <FOOD> 4/5/7개로 바꿀 수 있습니다.",,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Culinary+Artist
A159,목공 선원,"다른 플레이어가  낚시 / 갈대밭  누적 칸을 이용할 때마다, 그 플레이어에게 <WOOD> 1개를 주고 공동 창고에서 <FOOD> 2개/<FOOD> 3개를 가져올 수 있습니다.",,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Joiner+of+the+Sea
A160,류트 연주자,"다른 플레이어가  유랑극단  누적 칸을 이용하면, <FOOD> 1개와 <WOOD> 1개를 가져옵니다. 그 즉시 <FOOD> 2개를 내고 <VEGETABLE> 1개를 살 수 있습니다.",,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Lutenist
A161,소규모 관리인,"자원 누적 칸을 이용할 때마다, 같은 일하기 단계에 그와 같은 종류의 자원 누적 칸을 이미 이용했다면 <VEGETABLE> 1개를 추가로 가져옵니다.",,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Patch+Caretaker
A162,산림 검수관,"숲 과  흙 채굴장  누적 칸이 모두 이용될 때마다, 이 카드를 행동 칸으로 이용하여, <CLAY> 2개와 <WOOD> 3개를 가져올 수 있습니다.",,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Forest+Tallyman
A163,건축 전문가,"자원 시장  행동 칸을 내 1/2/3/4/5번째 가족 말로 이용할 때마다, <WOOD>/<CLAY>/<REED>/<STONE>/<STONE> 1개를 추가로 가져옵니다.",,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Building+Expert
A164,숲 일꾼,"자원 누적 칸에서 <WOOD>를 가져올 때마다 1번씩, <WOOD> 1개를 <SHEEP> 1마리로 바꿀 수 있습니다. 비용으로 지불한 <WOOD>는 해당 자원 누적 칸에 돌려놓습니다.",,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Wood+Worker
A165,돼지 사육사,"이 카드를 내려놓으면 즉시 <PIG> 1마리를 가져옵니다. 12라운드가 끝날 때, <PIG>가 번식합니다. (새끼 <PIG>를 키울 공간이 있어야 합니다.)",,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Pig+Breeder
A166,건초 말리는 사람,"수확 단계가 시작될 때마다, 그 직전에 <FOOD>을 내고 <CATTLE>를 1마리 구입할 수 있습니다. 소의 가격은 4에서 내 농장의 우리 개수를 뺀 값입니다. 최소 가격은 <FOOD> 0개입니다.",,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Haydryer
A167,가축 분양업자,"한 차례에 나무방/흙방/돌방을 1개 이상 만들고 외양간도 1개 이상 지을 때마다, <SHEEP>/<PIG>/<CATTLE> 1마리를 추가로 가져옵니다.",,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Breeder+Buyer
A168,동물 훈련가,"교습  행동 칸을 이용한 뒤, <FOOD> 0/1/2개를 내고 <SHEEP>/<PIG>/<CATTLE> 1마리를 가져올 수 있습니다.",,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Animal+Teacher
A169,#N/A,번역 결과 없음,,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Off-Siter
A170,#N/A,번역 결과 없음,,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Hayward
A171,#N/A,번역 결과 없음,,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Sidekick
A172,#N/A,번역 결과 없음,,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Boat+Painter
A173,#N/A,번역 결과 없음,,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Clay+Thief
A174,#N/A,번역 결과 없음,,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Master+Hora
A175,#N/A,번역 결과 없음,,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Hollow+Gardener
A176,#N/A,번역 결과 없음,,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Wheelmaker
A177,#N/A,번역 결과 없음,,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Middleman
A178,#N/A,번역 결과 없음,,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Carpenter's+Boy
A179,#N/A,번역 결과 없음,,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Mountain+Shepherd
A180,#N/A,번역 결과 없음,,a,occupations,https://boardgamegeek.com/geeksearch.php?action=search&objecttype=boardgameaccessory&q=agricola+Animal+Brander
